NE_ID,NE_Name,NE_Type,NE_Version,Release_Version,Board_Type,IP_Address,Subnet_Mask,Gateway,Configuration_Date,Location,Vendor,Admin_Contact,Status,Priority,Operational_State,Remarks
2045,NE_H,Switch,2.1,9.2.3,Type_C,192.168.5.83,255.255.255.0,192.168.5.235,04-01-2024,San Francisco,Riverbed,user164@company.com,Active,Low,Operational,Risk assessment
2046,NE_W,Firewall,3,5.9.8,Type_B,192.168.5.253,255.255.255.0,192.168.5.150,11-02-2024,Richmond,Oracle,user358@network.com,Pending,Low,Testing,User access setup
2047,NE_R,Hub,5,7.6.4,Type_O,192.168.5.42,255.255.255.0,192.168.5.132,09-03-2024,Jacksonville,Xiaomi,contact230@company.com,Suspended,High,Outage,Device registration
2048,NE_V,Firewall,5,7.3.6,Type_B,192.168.5.113,255.255.255.0,192.168.5.50,25-06-2024,Philadelphia,Citrix,user266@service.net,Pending,Low,Testing,Disaster recovery testing
2049,NE_A,Router,2.1,3.5.8,Type_D,192.168.5.78,255.255.255.0,192.168.5.109,23-08-2024,Miami,AMD,user164@company.com,Inactive,Medium,Maintenance,Initial configuration
2050,NE_E,Switch,5,7.8.5,Type_G,192.168.5.62,255.255.255.0,192.168.5.2,27-03-2024,Madison,Ruckus Wireless,user25@domain.co,Suspended,Medium,Maintenance,User authentication setup
2051,NE_U,Router,1,7.3.4,Type_K,192.168.5.24,255.255.255.0,192.168.5.35,29-05-2024,Washington,Intel,contact151@domain.co,Decommissioned,Low,Maintenance,Resource scaling
2052,NE_K,Firewall,1,7.4.6,Type_C,192.168.5.132,255.255.255.0,192.168.5.164,05-03-2024,Oklahoma City,Broadcom,user461@network.com,Inactive,Low,Operational,System maintenance
2053,NE_E,Firewall,4.5,4.3.8,Type_E,192.168.5.11,255.255.255.0,192.168.5.74,26-06-2024,Chandler,Citrix,admin72@company.com,Decommissioned,Low,Outage,Account provisioning
2054,NE_R,Hub,5,5.8.5,Type_X,192.168.5.215,255.255.255.0,192.168.5.187,01-09-2024,El Paso,Fortinet,contact54@provider.org,Active,High,Maintenance,Storage expansion
2055,NE_B,Firewall,1,9.6.3,Type_F,192.168.5.138,255.255.255.0,192.168.5.98,26-03-2024,Wichita,AWS,user386@provider.org,Suspended,Low,Outage,Access control modification
2056,NE_G,Router,2.1,1.2.2,Type_L,192.168.5.143,255.255.255.0,192.168.5.3,23-02-2024,Phoenix,Blue Coat,support203@company.com,Suspended,Low,Operational,Performance monitoring setup
2057,NE_E,Gateway,4.5,8.5.5,Type_O,192.168.5.2,255.255.255.0,192.168.5.82,30-01-2024,Glendale,IBM,user450@service.net,Pending,Low,Outage,DNS configuration
2058,NE_Q,Router,3,9.9.6,Type_Y,192.168.5.201,255.255.255.0,192.168.5.12,21-08-2024,Cape Coral,Broadcom,team178@network.com,Suspended,Low,Maintenance,Performance monitoring setup
2059,NE_G,Firewall,2.1,6.4.0,Type_Y,192.168.5.124,255.255.255.0,192.168.5.239,11-09-2024,Tokyo,Palo Alto Networks,contact485@provider.org,Decommissioned,Medium,Outage,Storage expansion
2060,NE_W,Router,4.5,4.7.2,Type_K,192.168.5.171,255.255.255.0,192.168.5.148,01-12-2024,London,TP-Link,admin288@domain.co,Pending,Medium,Operational,Load test completion
2061,NE_M,Router,5,4.8.1,Type_Q,192.168.5.51,255.255.255.0,192.168.5.223,13-07-2024,Grand Prairie,Alcatel-Lucent,contact16@service.net,Inactive,High,Outage,Initial configuration
2062,NE_P,Gateway,5,7.5.5,Type_E,192.168.5.200,255.255.255.0,192.168.5.187,19-08-2024,Louisville,Juniper,team376@provider.org,Inactive,Low,Maintenance,Configuration validation
2063,NE_S,Hub,2.1,2.2.7,Type_P,192.168.5.225,255.255.255.0,192.168.5.134,09-07-2024,Miami,Barracuda,contact378@network.com,Suspended,Low,Operational,Incident resolution
2064,NE_M,Switch,5,5.5.2,Type_U,192.168.5.150,255.255.255.0,192.168.5.182,22-05-2024,Albuquerque,Juniper,team212@network.com,Inactive,Medium,Testing,Bandwidth adjustment
2065,NE_N,Switch,3,5.9.4,Type_Q,192.168.5.64,255.255.255.0,192.168.5.237,27-11-2024,Baton Rouge,Netgear,contact7@network.com,Suspended,High,Outage,System reboot
2066,NE_X,Hub,4.5,6.6.1,Type_C,192.168.5.28,255.255.255.0,192.168.5.112,18-05-2024,Colorado Springs,Asus,team183@service.net,Active,Medium,Outage,Account provisioning
2067,NE_I,Hub,1,8.7.8,Type_A,192.168.5.47,255.255.255.0,192.168.5.181,18-04-2024,Oklahoma City,MicroTik,admin61@provider.org,Active,Low,Testing,Account provisioning
2068,NE_P,Router,3,7.3.9,Type_F,192.168.5.218,255.255.255.0,192.168.5.212,16-02-2024,Scottsdale,Fortinet,contact339@network.com,Decommissioned,High,Operational,Incident resolution
2069,NE_K,Hub,1,2.9.9,Type_Q,192.168.5.197,255.255.255.0,192.168.5.65,01-10-2024,Newark,MicroTik,team447@domain.co,Decommissioned,High,Outage,Disaster recovery testing
2070,NE_G,Router,2.1,8.7.5,Type_E,192.168.5.35,255.255.255.0,192.168.5.217,26-07-2024,Huntsville,MicroTik,user70@domain.co,Inactive,Medium,Operational,Load balancing configuration
2071,NE_D,Gateway,1,9.9.2,Type_N,192.168.5.229,255.255.255.0,192.168.5.59,07-08-2024,Fort Wayne,Intel,contact74@company.com,Decommissioned,Low,Maintenance,Device calibration
2072,NE_N,Switch,1,6.0.8,Type_E,192.168.5.27,255.255.255.0,192.168.5.52,14-12-2024,Santa Ana,Netgear,contact51@service.net,Decommissioned,Medium,Maintenance,Security audit
2073,NE_X,Switch,2.1,9.6.1,Type_V,192.168.5.129,255.255.255.0,192.168.5.66,30-07-2024,San Jose,Microsoft,admin71@company.com,Decommissioned,Low,Testing,System reboot
2074,NE_W,Gateway,4.5,7.1.3,Type_L,192.168.5.24,255.255.255.0,192.168.5.1,03-06-2024,Seattle,Fortinet,user88@domain.co,Active,High,Operational,User access setup
2075,NE_H,Switch,3,5.7.9,Type_D,192.168.5.130,255.255.255.0,192.168.5.122,21-11-2024,Salt Lake City,SolarWinds,support2@network.com,Pending,High,Operational,Server migration
2076,NE_R,Router,4.5,5.4.9,Type_L,192.168.5.162,255.255.255.0,192.168.5.89,07-02-2024,Salt Lake City,Huawei,user238@service.net,Decommissioned,Medium,Operational,Firmware update
2077,NE_D,Hub,3,7.5.9,Type_M,192.168.5.197,255.255.255.0,192.168.5.39,12-04-2024,Newark,Extreme Networks,user224@company.com,Decommissioned,Medium,Outage,Server migration
2078,NE_V,Switch,4.5,4.2.0,Type_W,192.168.5.36,255.255.255.0,192.168.5.71,01-01-2024,Fremont,Brocade,team400@domain.co,Inactive,Medium,Testing,Software upgrade
2079,NE_D,Hub,3,6.8.9,Type_T,192.168.5.187,255.255.255.0,192.168.5.85,21-12-2024,Little Rock,Lenovo,admin185@provider.org,Active,High,Outage,Compliance check
2080,NE_U,Hub,2.1,2.0.6,Type_H,192.168.5.240,255.255.255.0,192.168.5.62,02-08-2024,Oxnard,MicroTik,user473@network.com,Inactive,High,Maintenance,Traffic routing update
2081,NE_F,Router,1,3.1.3,Type_U,192.168.5.72,255.255.255.0,192.168.5.3,11-05-2024,Rochester,Extreme Networks,admin268@network.com,Inactive,Low,Outage,Traffic encryption
2082,NE_H,Hub,3,1.4.4,Type_Z,192.168.5.225,255.255.255.0,192.168.5.69,26-02-2024,Anchorage,Huawei,contact211@provider.org,Pending,Low,Outage,Scheduled maintenance
2083,NE_C,Switch,1,9.2.2,Type_L,192.168.5.188,255.255.255.0,192.168.5.197,04-04-2024,New York,TP-Link,user49@domain.co,Pending,Medium,Maintenance,System maintenance
2084,NE_L,Router,2.1,5.5.7,Type_D,192.168.5.14,255.255.255.0,192.168.5.5,15-11-2024,Mumbai,A10 Networks,contact467@network.com,Decommissioned,High,Outage,Security audit
2085,NE_G,Router,1,1.3.9,Type_H,192.168.5.105,255.255.255.0,192.168.5.32,31-01-2024,Cincinnati,Avaya,team387@domain.co,Suspended,High,Maintenance,Virtual machine provisioning
2086,NE_Y,Hub,4.5,1.7.5,Type_X,192.168.5.17,255.255.255.0,192.168.5.109,07-07-2024,Frisco,MicroTik,team233@service.net,Active,Medium,Outage,Server migration
2087,NE_E,Router,2.1,5.4.9,Type_Q,192.168.5.234,255.255.255.0,192.168.5.225,02-01-2024,San Diego,Fortinet,team329@domain.co,Inactive,High,Maintenance,Network segmentation
2088,NE_E,Hub,4.5,2.2.7,Type_L,192.168.5.80,255.255.255.0,192.168.5.120,16-07-2024,Aurora,Huawei,team355@service.net,Inactive,High,Operational,Account provisioning
2089,NE_K,Switch,5,6.3.5,Type_L,192.168.5.216,255.255.255.0,192.168.5.200,14-04-2024,Huntington Beach,Riverbed,contact116@service.net,Active,Low,Maintenance,Software patching
2090,NE_D,Router,2.1,2.3.7,Type_L,192.168.5.144,255.255.255.0,192.168.5.140,13-01-2024,Moreno Valley,Barracuda,user50@service.net,Decommissioned,Low,Operational,Policy update
2091,NE_E,Gateway,2.1,4.3.2,Type_G,192.168.5.172,255.255.255.0,192.168.5.62,31-10-2024,Fayetteville,Avaya,team482@provider.org,Decommissioned,High,Testing,System maintenance
2092,NE_K,Firewall,5,1.7.3,Type_A,192.168.5.87,255.255.255.0,192.168.5.218,23-06-2024,Santa Ana,Ubiquiti,admin488@company.com,Inactive,Medium,Maintenance,Scheduled maintenance
2093,NE_Z,Switch,2.1,1.0.6,Type_O,192.168.5.18,255.255.255.0,192.168.5.219,15-03-2024,Albuquerque,Brocade,team209@provider.org,Inactive,Low,Outage,Cluster expansion
2094,NE_F,Hub,1,5.7.5,Type_E,192.168.5.90,255.255.255.0,192.168.5.182,29-09-2024,Laredo,Google Cloud,user76@provider.org,Decommissioned,Medium,Testing,System maintenance
2095,NE_J,Hub,4.5,5.4.9,Type_E,192.168.5.78,255.255.255.0,192.168.5.21,08-04-2024,Jacksonville,Cisco,team104@network.com,Decommissioned,Low,Testing,Firmware update
2096,NE_C,Gateway,3,8.0.3,Type_Q,192.168.5.29,255.255.255.0,192.168.5.210,06-10-2024,Seattle,Lenovo,support294@provider.org,Inactive,Low,Operational,Data migration
2097,NE_M,Switch,3,8.8.6,Type_Z,192.168.5.12,255.255.255.0,192.168.5.72,05-12-2024,Irving,Barracuda,admin191@company.com,Pending,Low,Testing,IP address allocation
2098,NE_W,Gateway,5,1.5.3,Type_M,192.168.5.52,255.255.255.0,192.168.5.223,21-11-2024,Kansas City,AWS,admin333@domain.co,Decommissioned,High,Outage,Backup verification
2099,NE_B,Gateway,5,1.2.7,Type_G,192.168.5.239,255.255.255.0,192.168.5.118,13-05-2024,Denver,Brocade,admin368@company.com,Active,Low,Testing,Software patching
2100,NE_T,Hub,5,1.0.9,Type_J,192.168.5.250,255.255.255.0,192.168.5.115,27-08-2024,Mesa,Microsoft,team135@provider.org,Inactive,Medium,Maintenance,Policy update
2101,NE_I,Router,1,8.8.7,Type_H,192.168.5.6,255.255.255.0,192.168.5.235,25-03-2024,McKinney,Intel,user263@domain.co,Pending,High,Testing,Redundancy setup
2102,NE_S,Switch,1,5.4.5,Type_E,192.168.5.14,255.255.255.0,192.168.5.31,22-05-2024,Amarillo,Check Point,admin296@service.net,Inactive,Low,Operational,Resource scaling
2103,NE_R,Firewall,5,7.0.4,Type_C,192.168.5.58,255.255.255.0,192.168.5.73,30-12-2024,Virginia Beach,Sophos,admin164@network.com,Pending,Low,Operational,Server hardening
2104,NE_Q,Hub,4.5,4.7.2,Type_H,192.168.5.41,255.255.255.0,192.168.5.157,03-07-2024,Akron,Arista,user361@network.com,Decommissioned,Medium,Outage,Network segmentation
2105,NE_B,Firewall,1,8.9.0,Type_L,192.168.5.117,255.255.255.0,192.168.5.145,08-03-2024,Overland Park,Extreme Networks,support221@service.net,Decommissioned,Low,Testing,User access setup
2106,NE_W,Hub,1,7.3.6,Type_O,192.168.5.244,255.255.255.0,192.168.5.238,03-05-2024,Overland Park,Cisco,support462@domain.co,Active,Medium,Testing,Scheduled maintenance
2107,NE_Q,Hub,5,6.1.7,Type_V,192.168.5.148,255.255.255.0,192.168.5.73,26-09-2024,Akron,Citrix,contact450@domain.co,Pending,Medium,Operational,Application deployment
2108,NE_A,Router,5,5.7.1,Type_E,192.168.5.249,255.255.255.0,192.168.5.226,09-07-2024,Yonkers,ZTE,admin334@provider.org,Pending,Low,Maintenance,Patch deployment
2109,NE_L,Hub,1,7.7.5,Type_C,192.168.5.226,255.255.255.0,192.168.5.75,26-08-2024,Glendale,Ericsson,user423@provider.org,Suspended,Low,Testing,Connectivity testing
2110,NE_Z,Switch,1,9.6.4,Type_O,192.168.5.82,255.255.255.0,192.168.5.203,25-11-2024,Bangalore,Microsoft,contact215@company.com,Decommissioned,Medium,Operational,Hardware installation
2111,NE_B,Switch,4.5,4.6.3,Type_W,192.168.5.68,255.255.255.0,192.168.5.218,17-01-2024,Nashville,Extreme Networks,user380@service.net,Active,Medium,Outage,User access setup
2112,NE_X,Switch,1,8.5.0,Type_L,192.168.5.61,255.255.255.0,192.168.5.88,18-04-2024,Tulsa,Lenovo,user57@company.com,Suspended,High,Testing,Software upgrade
2113,NE_A,Gateway,3,4.6.3,Type_X,192.168.5.139,255.255.255.0,192.168.5.202,31-12-2024,Wichita,Ruckus Wireless,support233@service.net,Active,Medium,Maintenance,VPN setup
2114,NE_X,Firewall,3,1.3.7,Type_O,192.168.5.135,255.255.255.0,192.168.5.32,21-02-2024,Washington,Ciena,support30@domain.co,Active,Medium,Maintenance,Compliance check
2115,NE_X,Hub,1,7.4.0,Type_B,192.168.5.37,255.255.255.0,192.168.5.21,17-11-2024,Long Beach,Riverbed,contact67@network.com,Active,Low,Operational,Redundancy setup
2116,NE_Q,Router,3,7.6.8,Type_W,192.168.5.49,255.255.255.0,192.168.5.242,05-09-2024,Huntington Beach,Blue Coat,support78@network.com,Decommissioned,High,Testing,Service activation
2117,NE_L,Hub,2.1,3.5.1,Type_W,192.168.5.128,255.255.255.0,192.168.5.186,09-02-2024,Indianapolis,VMware,support373@company.com,Active,Low,Maintenance,Scheduled maintenance
2118,NE_C,Hub,5,5.9.9,Type_W,192.168.5.89,255.255.255.0,192.168.5.29,14-10-2024,Newark,SolarWinds,user489@company.com,Pending,High,Operational,Hardware installation
2119,NE_G,Router,2.1,1.0.2,Type_R,192.168.5.208,255.255.255.0,192.168.5.14,01-07-2024,Albuquerque,AWS,contact45@network.com,Suspended,Low,Outage,Connectivity testing
2120,NE_F,Router,5,3.1.0,Type_F,192.168.5.49,255.255.255.0,192.168.5.133,20-08-2024,Washington,Sophos,user435@domain.co,Inactive,Medium,Operational,Database indexing
2121,NE_V,Router,5,3.2.1,Type_P,192.168.5.181,255.255.255.0,192.168.5.156,18-02-2024,Mumbai,SonicWall,admin373@domain.co,Active,Low,Operational,VPN setup
2122,NE_J,Gateway,4.5,2.0.9,Type_C,192.168.5.152,255.255.255.0,192.168.5.251,30-12-2024,Seattle,ZTE,user58@domain.co,Pending,Low,Maintenance,Policy enforcement
2123,NE_D,Hub,1,2.9.3,Type_Z,192.168.5.202,255.255.255.0,192.168.5.178,25-07-2024,St. Louis,Qualcomm,admin2@service.net,Active,High,Operational,User authentication setup
2124,NE_B,Hub,2.1,5.1.9,Type_F,192.168.5.118,255.255.255.0,192.168.5.96,03-09-2024,Boston,Belkin,contact163@service.net,Pending,Low,Operational,Firmware update
2125,NE_L,Firewall,1,5.7.2,Type_H,192.168.5.6,255.255.255.0,192.168.5.69,17-02-2024,Indianapolis,Avaya,admin161@domain.co,Active,Low,Outage,IP address allocation
2126,NE_R,Firewall,1,7.5.3,Type_W,192.168.5.141,255.255.255.0,192.168.5.24,21-11-2024,Little Rock,Xiaomi,team133@network.com,Decommissioned,High,Testing,Endpoint protection update
2127,NE_Y,Gateway,1,4.9.1,Type_N,192.168.5.58,255.255.255.0,192.168.5.34,20-11-2024,Toledo,Xiaomi,contact207@provider.org,Active,Medium,Testing,Firewall rule update
2128,NE_O,Switch,4.5,8.7.6,Type_L,192.168.5.91,255.255.255.0,192.168.5.76,06-09-2024,Corpus Christi,Arista,user127@domain.co,Active,High,Testing,Resource allocation
2129,NE_X,Gateway,3,7.3.3,Type_Y,192.168.5.170,255.255.255.0,192.168.5.248,30-05-2024,Jersey City,Check Point,team264@provider.org,Pending,Medium,Testing,Service activation
2130,NE_L,Hub,5,1.4.5,Type_K,192.168.5.5,255.255.255.0,192.168.5.48,25-04-2024,Virginia Beach,Xiaomi,contact209@service.net,Inactive,Medium,Maintenance,Device calibration
2131,NE_S,Switch,5,4.8.9,Type_M,192.168.5.35,255.255.255.0,192.168.5.219,28-09-2024,Chesapeake,Netgear,contact74@network.com,Pending,Medium,Operational,Database restoration
2132,NE_V,Gateway,4.5,7.2.5,Type_Q,192.168.5.176,255.255.255.0,192.168.5.219,18-03-2024,Toledo,IBM,team440@provider.org,Pending,High,Outage,Software patching
2133,NE_S,Gateway,5,3.7.7,Type_P,192.168.5.189,255.255.255.0,192.168.5.113,23-09-2024,North Las Vegas,AMD,support475@network.com,Inactive,Low,Maintenance,Traffic encryption
2134,NE_K,Hub,2.1,9.9.5,Type_H,192.168.5.23,255.255.255.0,192.168.5.213,27-05-2024,Huntsville,MicroTik,admin289@company.com,Pending,Low,Outage,Device registration
2135,NE_L,Hub,2.1,2.6.2,Type_G,192.168.5.229,255.255.255.0,192.168.5.205,27-06-2024,Frisco,Extreme Networks,contact296@provider.org,Pending,High,Maintenance,Security patching
2136,NE_L,Hub,5,3.3.4,Type_J,192.168.5.173,255.255.255.0,192.168.5.130,25-05-2024,Cincinnati,Microsoft,admin466@provider.org,Suspended,Medium,Operational,Data migration
2137,NE_B,Hub,4.5,9.3.7,Type_A,192.168.5.203,255.255.255.0,192.168.5.190,15-07-2024,Baltimore,TP-Link,team256@network.com,Pending,Low,Testing,Database indexing
2138,NE_H,Router,1,7.1.4,Type_J,192.168.5.243,255.255.255.0,192.168.5.218,26-05-2024,Gilbert,MicroTik,team258@provider.org,Suspended,High,Testing,Load test completion
2139,NE_R,Firewall,3,4.3.6,Type_X,192.168.5.212,255.255.255.0,192.168.5.131,13-07-2024,Milwaukee,Extreme Networks,user439@domain.co,Pending,High,Outage,Resource scaling
2140,NE_Q,Hub,2.1,3.7.5,Type_W,192.168.5.103,255.255.255.0,192.168.5.56,24-02-2024,Atlanta,SonicWall,support374@network.com,Decommissioned,Low,Operational,Endpoint protection update
2141,NE_H,Hub,2.1,3.9.5,Type_J,192.168.5.125,255.255.255.0,192.168.5.168,11-01-2024,Atlanta,Arista,team314@provider.org,Suspended,High,Testing,Firmware update
2142,NE_F,Gateway,5,9.0.8,Type_S,192.168.5.162,255.255.255.0,192.168.5.245,01-06-2024,Charlotte,Huawei,contact45@service.net,Pending,Medium,Operational,Policy update
2143,NE_Y,Router,2.1,2.2.9,Type_P,192.168.5.121,255.255.255.0,192.168.5.221,24-09-2024,Port St. Lucie,Belkin,team337@service.net,Suspended,Medium,Maintenance,System reboot
2144,NE_S,Router,1,4.1.3,Type_A,192.168.5.102,255.255.255.0,192.168.5.166,26-04-2024,Las Vegas,Ericsson,admin436@domain.co,Inactive,Medium,Outage,Device calibration
2145,NE_A,Gateway,4.5,9.1.0,Type_A,192.168.5.59,255.255.255.0,192.168.5.249,30-05-2024,North Las Vegas,Ciena,user383@company.com,Decommissioned,Low,Testing,Scheduled maintenance
2146,NE_E,Gateway,4.5,4.9.2,Type_S,192.168.5.147,255.255.255.0,192.168.5.190,01-12-2024,Port St. Lucie,Fortinet,user237@network.com,Inactive,Medium,Maintenance,Cluster expansion
2147,NE_F,Hub,4.5,8.4.6,Type_Y,192.168.5.48,255.255.255.0,192.168.5.190,06-07-2024,Nashville,VMware,admin288@domain.co,Suspended,High,Operational,Performance monitoring setup
2148,NE_E,Gateway,1,2.9.4,Type_C,192.168.5.1,255.255.255.0,192.168.5.111,16-07-2024,Reno,CommScope,contact70@company.com,Decommissioned,High,Operational,Incident resolution
2149,NE_C,Router,5,6.2.7,Type_M,192.168.5.214,255.255.255.0,192.168.5.81,18-01-2024,Garland,A10 Networks,support373@company.com,Decommissioned,Medium,Testing,Connectivity testing
2150,NE_R,Firewall,2.1,2.3.8,Type_Z,192.168.5.132,255.255.255.0,192.168.5.234,03-09-2024,Madison,Ericsson,admin3@network.com,Pending,High,Testing,System reboot
2151,NE_P,Gateway,1,7.1.0,Type_F,192.168.5.69,255.255.255.0,192.168.5.207,15-11-2024,Lubbock,Fortinet,admin37@domain.co,Decommissioned,Low,Testing,IP address allocation
2152,NE_Q,Router,5,8.6.2,Type_F,192.168.5.132,255.255.255.0,192.168.5.161,11-07-2024,Newark,Intel,contact465@company.com,Decommissioned,High,Operational,Bandwidth adjustment
2153,NE_Y,Gateway,1,5.3.2,Type_L,192.168.5.220,255.255.255.0,192.168.5.22,04-01-2024,Augusta,Sophos,support438@provider.org,Pending,Medium,Testing,Software upgrade
2154,NE_K,Router,2.1,5.1.9,Type_S,192.168.5.190,255.255.255.0,192.168.5.226,18-08-2024,Chula Vista,Ubiquiti,support325@company.com,Pending,High,Maintenance,Virtual machine provisioning
2155,NE_I,Router,4.5,5.9.7,Type_U,192.168.5.5,255.255.255.0,192.168.5.86,28-01-2024,Anchorage,ZTE,team45@network.com,Inactive,High,Testing,Device calibration
2156,NE_S,Firewall,2.1,1.7.6,Type_Q,192.168.5.238,255.255.255.0,192.168.5.140,29-10-2024,Scottsdale,Xiaomi,contact99@company.com,Active,Low,Testing,Data migration
2157,NE_Z,Router,3,7.1.6,Type_O,192.168.5.158,255.255.255.0,192.168.5.86,15-07-2024,Chandler,Google Cloud,user170@network.com,Inactive,High,Outage,Connectivity testing
2158,NE_J,Gateway,3,5.5.0,Type_C,192.168.5.193,255.255.255.0,192.168.5.86,23-06-2024,Raleigh,Brocade,contact272@network.com,Suspended,Low,Operational,Redundancy setup
2159,NE_B,Gateway,1,9.0.5,Type_H,192.168.5.186,255.255.255.0,192.168.5.178,24-08-2024,Santa Clarita,Ericsson,team77@provider.org,Suspended,Low,Maintenance,Database indexing
2160,NE_I,Hub,4.5,7.0.3,Type_L,192.168.5.181,255.255.255.0,192.168.5.243,07-10-2024,Augusta,TP-Link,support447@company.com,Decommissioned,High,Outage,Software patching
2161,NE_X,Hub,3,3.2.6,Type_N,192.168.5.74,255.255.255.0,192.168.5.54,06-10-2024,Chicago,Sophos,team140@service.net,Decommissioned,Low,Outage,Scheduled maintenance
2162,NE_Q,Firewall,1,3.8.3,Type_Y,192.168.5.155,255.255.255.0,192.168.5.24,04-09-2024,London,Ciena,team292@company.com,Suspended,Medium,Testing,Connectivity testing
2163,NE_A,Gateway,4.5,3.3.5,Type_B,192.168.5.251,255.255.255.0,192.168.5.15,13-02-2024,Moreno Valley,Ericsson,team106@network.com,Pending,Medium,Outage,Storage expansion
2164,NE_D,Firewall,3,5.1.7,Type_F,192.168.5.113,255.255.255.0,192.168.5.201,06-06-2024,Las Vegas,CommScope,support296@network.com,Inactive,Medium,Operational,System reboot
2165,NE_Y,Router,4.5,1.6.9,Type_L,192.168.5.247,255.255.255.0,192.168.5.195,07-12-2024,Amarillo,Avaya,team286@company.com,Decommissioned,Medium,Operational,Risk assessment
